movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
106144,"Selfish Giant, The (2013)",2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,2304426,194101.0,20260720103410,2026-07-20T10:34:10.604849
106330,Last Vegas (2013),2013.0,5.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2.0,2.0,0.0,0.42224389242455346,2.0,0.0,0,,1204975,137093.0,20260720103410,2026-07-20T10:34:10.604849
106438,Philomena (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.25,3.25,1.7677669529663689,0.42224389242455346,3.25,0.0,0,,2431286,205220.0,20260720103410,2026-07-20T10:34:10.604849
106441,"Book Thief, The (2013)",2013.0,5.0,False,3,Children,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,816442,203833.0,20260720103410,2026-07-20T10:34:10.604849
106487,The Hunger Games: Catching Fire (2013),2013.0,5.0,False,4,Action,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,3.6346153846153846,4.0,0.8894682940689038,0.8980188872921372,3.5,-0.13461538461538458,0,,1951264,101299.0,20260720103410,2026-07-20T10:34:10.604849
106489,"Hobbit: The Desolation of Smaug, The (2013)",2013.0,5.0,False,3,Adventure,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25,3.58,3.5,1.0575128052810203,0.894220899199343,4.333333333333333,0.753333333333333,4,Tolkien,1170358,57158.0,20260720103410,2026-07-20T10:34:10.604849
106491,47 Ronin (2013),2013.0,5.0,False,3,Action,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.642857142857143,3.0,1.5197117521174237,0.71160952576473,0.5,-2.142857142857143,0,,1335975,64686.0,20260720103410,2026-07-20T10:34:10.604849
106540,Delivery Man (2013),2013.0,5.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.875,3.0,0.24999999999999994,0.5981831246150687,3.0,0.125,0,,2387559,146239.0,20260720103410,2026-07-20T10:34:10.604849
106542,Charlie Countryman (2013),2013.0,5.0,False,3,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,1196948,41602.0,20260720103410,2026-07-20T10:34:10.604849
106594,Red Flag (2012),2012.0,6.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,2147048,137312.0,20260720103410,2026-07-20T10:34:10.604849
106642,"Day of the Doctor, The (2013)",2013.0,5.0,False,3,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,4.571428571428571,4.5,0.44986770542121846,0.71160952576473,4.5,-0.07142857142857117,0,,2779318,253941.0,20260720103410,2026-07-20T10:34:10.604849
106648,Guilty of Romance (Koi no tsumi) (2011) ,2011.0,7.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,1743724,80662.0,20260720103410,2026-07-20T10:34:10.604849
106696,Frozen (2013),2013.0,5.0,False,6,Adventure,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,29,3.6206896551724137,4.0,1.0991487973963006,0.9082323958119483,3.2142857142857144,-0.4064039408866993,0,,2294629,109445.0,20260720103410,2026-07-20T10:34:10.604849
106766,Inside Llewyn Davis (2013),2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.642857142857143,4.0,0.8997354108424372,0.71160952576473,4.0,0.3571428571428572,4,atmospheric,2042568,86829.0,20260720103410,2026-07-20T10:34:10.604849
106782,"Wolf of Wall Street, The (2013)",2013.0,5.0,False,3,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,54,3.9166666666666665,4.0,1.076112850924348,0.9592486142475878,3.8076923076923075,-0.10897435897435903,5,Leonardo DiCaprio,993846,106646.0,20260720103410,2026-07-20T10:34:10.604849
106785,Homefront (2013),2013.0,5.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,2312718,204082.0,20260720103410,2026-07-20T10:34:10.604849
106839,Mandela: Long Walk to Freedom (2013),2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.75,3.75,0.3535533905932738,0.42224389242455346,3.75,0.0,0,,2304771,192136.0,20260720103410,2026-07-20T10:34:10.604849
106873,Evangelion: 3.0 You Can (Not) Redo (2012),2012.0,6.0,False,3,Action,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2.5,0.5,0.5299219872716074,2.5,0.0,0,,860907,75629.0,20260720103410,2026-07-20T10:34:10.604849
106883,All is Bright (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,1462901,174311.0,20260720103410,2026-07-20T10:34:10.604849
106889,Tim's Vermeer (2013),2013.0,5.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,3089388,212063.0,20260720103410,2026-07-20T10:34:10.604849
106916,American Hustle (2013),2013.0,5.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3.25,3.5,1.0488088481701516,0.8424861424758776,3.0,-0.25,0,,1800241,168672.0,20260720103410,2026-07-20T10:34:10.604849
106918,"Secret Life of Walter Mitty, The (2013)",2013.0,5.0,False,3,Adventure,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,4.0,4.0,0.7254762501100116,0.870098542393759,4.6,0.5999999999999996,0,,359950,116745.0,20260720103410,2026-07-20T10:34:10.604849
106920,Her (2013),2013.0,5.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25,3.92,4.0,0.9647970425604202,0.894220899199343,3.8333333333333335,-0.08666666666666645,0,,1798709,152601.0,20260720103410,2026-07-20T10:34:10.604849
106927,RoboGeisha (Robo-geisha) (2009),2009.0,9.0,False,3,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,1381512,39260.0,20260720103410,2026-07-20T10:34:10.604849
107013,"Christmas Carol, A (1977)",1977.0,41.0,False,2,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0,0.1787620611784028,0.5,0.0,0,,188504,45697.0,20260720103410,2026-07-20T10:34:10.604849
107069,Lone Survivor (2013),2013.0,5.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,3.0,3.0,0.7071067811865476,0.42224389242455346,3.0,0.0,0,,1091191,193756.0,20260720103410,2026-07-20T10:34:10.604849
107141,Saving Mr. Banks (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.6875,4.0,0.7039429765866795,0.7376822007801273,3.0,-0.6875,0,,2140373,140823.0,20260720103410,2026-07-20T10:34:10.604849
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),1964.0,54.0,False,2,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,130377,40897.0,20260720103410,2026-07-20T10:34:10.604849
107314,Oldboy (2013),2013.0,5.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3.0,3.0,0.7071067811865476,0.42224389242455346,3.0,0.0,0,,1321511,87516.0,20260720103410,2026-07-20T10:34:10.604849
107338,Dampfnudelblues (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,2969050,209232.0,20260720103410,2026-07-20T10:34:10.604849
107348,Anchorman 2: The Legend Continues (2013),2013.0,5.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.3636363636363638,3.5,0.8393720596645176,0.7902381441182509,3.25,-0.11363636363636376,4,Steve Carell,1229340,109443.0,20260720103410,2026-07-20T10:34:10.604849
107406,Snowpiercer (2013),2013.0,5.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,3.4285714285714284,3.5,1.0640220191062106,0.8761547936768631,3.3,-0.12857142857142856,1,fatalistic,1706620,110415.0,20260720103410,2026-07-20T10:34:10.604849
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),1973.0,45.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,70861,37129.0,20260720103410,2026-07-20T10:34:10.604849
107410,Guest from the Future (Gostya iz buduschego) (1985),1985.0,33.0,False,3,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,86723,20894.0,20260720103410,2026-07-20T10:34:10.604849
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",1967.0,51.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,60584,20878.0,20260720103410,2026-07-20T10:34:10.604849
107436,Haunter (2013),2013.0,5.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,2345567,166271.0,20260720103410,2026-07-20T10:34:10.604849
107447,Wrong Cops (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,2166616,158990.0,20260720103410,2026-07-20T10:34:10.604849
107449,"Muppet Christmas: Letters to Santa, A (2008)",2008.0,10.0,False,2,Children,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,1292569,27190.0,20260720103410,2026-07-20T10:34:10.604849
107462,Ninja: Shadow of a Tear (2013),2013.0,5.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,2458106,180894.0,20260720103410,2026-07-20T10:34:10.604849
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",2013.0,5.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.75,2.75,1.7677669529663689,0.42224389242455346,2.75,0.0,0,,2987732,233063.0,20260720103410,2026-07-20T10:34:10.604849
107630,High School (2010),2010.0,8.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,1247667,27584.0,20260720103410,2026-07-20T10:34:10.604849
107702,Grudge Match (2013),2013.0,5.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,2.5,1.4142135623730951,0.42224389242455346,2.5,0.0,0,,1661382,64807.0,20260720103410,2026-07-20T10:34:10.604849
107723,Highlander: The Search for Vengeance (2007),2007.0,11.0,False,3,Action,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,465657,13194.0,20260720103410,2026-07-20T10:34:10.604849
107771,Only Lovers Left Alive (2013),2013.0,5.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,1714915,152603.0,20260720103410,2026-07-20T10:34:10.604849
107780,Cats (1998),1998.0,20.0,False,1,Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,2227830,230657.0,20260720103410,2026-07-20T10:34:10.604849
107846,MacGyver: Trail to Doomsday (1994),1994.0,24.0,False,2,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,110420,13632.0,20260720103410,2026-07-20T10:34:10.604849
107945,Bad Karma (2012),2012.0,6.0,False,1,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,1847548,122796.0,20260720103410,2026-07-20T10:34:10.604849
107951,Hunting Elephants (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,2295196,204810.0,20260720103410,2026-07-20T10:34:10.604849
107953,Dragon Ball Z: Battle of Gods (2013),2013.0,5.0,False,4,Action,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.42224389242455346,4.0,0.0,0,,2263944,126963.0,20260720103410,2026-07-20T10:34:10.604849
107962,Freezer (2014),2014.0,4.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,2325002,243531.0,20260720103410,2026-07-20T10:34:10.604849
107997,We Are What We Are (2013),2013.0,5.0,False,4,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2.25,2.25,1.0606601717798212,0.42224389242455346,2.25,0.0,0,,2309021,159128.0,20260720103410,2026-07-20T10:34:10.604849
107999,Dragon ball Z 04: Lord Slug (1991),1991.0,27.0,False,2,Animation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,142244,39102.0,20260720103410,2026-07-20T10:34:10.604849
108078,Chinese Puzzle (Casse-tête chinois) (2013),2013.0,5.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,1937118,206408.0,20260720103410,2026-07-20T10:34:10.604849
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),1996.0,22.0,False,4,Action,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,142250,39148.0,20260720103410,2026-07-20T10:34:10.604849
108156,Ride Along (2014),2014.0,4.0,False,2,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1666666666666665,3.25,0.6831300510639732,0.6809690002052966,3.5,0.3333333333333335,0,,1408253,168530.0,20260720103410,2026-07-20T10:34:10.604849
108188,Jack Ryan: Shadow Recruit (2014),2014.0,4.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,2.0,2.0,0.7071067811865476,0.42224389242455346,2.0,0.0,0,,1205537,137094.0,20260720103410,2026-07-20T10:34:10.604849
108190,Divergent (2014),2014.0,4.0,False,4,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,18,3.0,3.0,1.137592917989042,0.8578833915007186,2.75,-0.25,8,anti-intellectual,1840309,157350.0,20260720103410,2026-07-20T10:34:10.604849
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),2007.0,11.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,1094249,6418.0,20260720103410,2026-07-20T10:34:10.604849
108540,Ernest & Célestine (Ernest et Célestine) (2012),2012.0,6.0,False,6,Adventure,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,1816518,126319.0,20260720103410,2026-07-20T10:34:10.604849
108601,Drift (2013),2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,1714833,137968.0,20260720103410,2026-07-20T10:34:10.604849
108689,"I, Frankenstein (2014)",2014.0,4.0,False,4,Action,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2.25,2.25,2.4748737341529163,0.42224389242455346,2.25,0.0,0,,1418377,100241.0,20260720103410,2026-07-20T10:34:10.604849
108715,Better Living Through Chemistry (2014),2014.0,4.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,1609479,157099.0,20260720103410,2026-07-20T10:34:10.604849
108727,Nymphomaniac: Volume I (2013),2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.25,4.25,0.3535533905932738,0.42224389242455346,4.25,0.0,0,,1937390,110414.0,20260720103410,2026-07-20T10:34:10.604849
108729,Enemy (2013),2013.0,5.0,False,2,Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3.5,4.0,0.7637626158259734,0.71160952576473,4.0,0.5,0,,2316411,181886.0,20260720103410,2026-07-20T10:34:10.604849
108795,Wonder Woman (2009),2009.0,9.0,False,4,Action,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,1186373,15359.0,20260720103410,2026-07-20T10:34:10.604849
108928,"Monuments Men, The (2014)",2014.0,4.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2.6666666666666665,3.0,1.1254628677422756,0.6809690002052966,0.5,-2.1666666666666665,0,,2177771,152760.0,20260720103410,2026-07-20T10:34:10.604849
108932,The Lego Movie (2014),2014.0,4.0,False,6,Action,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,3.870967741935484,4.0,0.8657149447661152,0.9132621638267296,4.0,0.12903225806451601,7,cheeky,1490017,137106.0,20260720103410,2026-07-20T10:34:10.604849
108945,RoboCop (2014),2014.0,4.0,False,4,Action,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,2.3333333333333335,2.5,0.6831300510639732,0.6809690002052966,1.5,-0.8333333333333335,0,,1234721,97020.0,20260720103410,2026-07-20T10:34:10.604849
108949,"Art of the Steal, The (2013)",2013.0,5.0,False,1,Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3333333333333335,3.5,0.7637626158259734,0.5299219872716074,3.3333333333333335,0.0,0,,2172985,209247.0,20260720103410,2026-07-20T10:34:10.604849
108981,Nymphomaniac: Volume II (2013),2013.0,5.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,2382009,249397.0,20260720103410,2026-07-20T10:34:10.604849
109042,Knights of Badassdom (2013),2013.0,5.0,False,3,Adventure,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.25,2.25,0.3535533905932738,0.42224389242455346,2.25,0.0,0,,1545660,74461.0,20260720103410,2026-07-20T10:34:10.604849
109161,Venus in Fur (La Vénus à la fourrure) (2013),2013.0,5.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,2406252,197082.0,20260720103410,2026-07-20T10:34:10.604849
109183,Date and Switch (2014),2014.0,4.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,1878942,99367.0,20260720103410,2026-07-20T10:34:10.604849
109187,"Zero Theorem, The (2013)",2013.0,5.0,False,3,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,3.0,3.5,0.8660254037844386,0.5299219872716074,3.0,0.0,0,,2333804,157834.0,20260720103410,2026-07-20T10:34:10.604849
109191,Winter's Tale (2014),2014.0,4.0,False,3,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,1837709,137321.0,20260720103410,2026-07-20T10:34:10.604849
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),2012.0,6.0,False,3,Action,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,1937133,146375.0,20260720103410,2026-07-20T10:34:10.604849
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),2012.0,6.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,1559038,103732.0,20260720103410,2026-07-20T10:34:10.604849
109295,Cold Comes the Night (2013),2013.0,5.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,2511428,210047.0,20260720103410,2026-07-20T10:34:10.604849
109313,Chouchou (2003),2003.0,15.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,328955,17684.0,20260720103410,2026-07-20T10:34:10.604849
109317,Someone Marry Barry (2014),2014.0,4.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,1978532,249923.0,20260720103410,2026-07-20T10:34:10.604849
109372,About Last Night (2014),2014.0,4.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.25,2.25,1.0606601717798212,0.42224389242455346,2.25,0.0,0,,1826590,222899.0,20260720103410,2026-07-20T10:34:10.604849
109374,"Grand Budapest Hotel, The (2014)",2014.0,4.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,3.7788461538461537,4.0,0.8711805239323448,0.9565797577499486,4.076923076923077,0.2980769230769229,0,,2278388,120467.0,20260720103410,2026-07-20T10:34:10.604849
109383,"Oversimplification of Her Beauty, An (2012)",2012.0,6.0,False,4,Animation,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,2073520,84319.0,20260720103410,2026-07-20T10:34:10.604849
109416,Bring It On: Fight to the Finish (2009),2009.0,9.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,1349482,21474.0,20260720103410,2026-07-20T10:34:10.604849
109483,That Awkward Moment (2014),2014.0,4.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2.625,2.5,0.7499999999999999,0.5981831246150687,2.0,-0.625,0,,1800246,225565.0,20260720103410,2026-07-20T10:34:10.604849
109487,Interstellar (2014),2014.0,4.0,False,2,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,73,3.993150684931507,4.0,0.9735856931871436,0.9753130773968385,3.7777777777777777,-0.21537290715372936,10,sci-fi,816692,157336.0,20260720103410,2026-07-20T10:34:10.604849
109569,3 Days to Kill (2014),2014.0,4.0,False,3,Action,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.7071067811865476,0.42224389242455346,1.0,0.0,0,,2172934,192102.0,20260720103410,2026-07-20T10:34:10.604849
109576,Welcome to the Jungle (2013),2013.0,5.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,0.7071067811865476,0.42224389242455346,2.0,0.0,0,,2193265,205724.0,20260720103410,2026-07-20T10:34:10.604849
109578,Non-Stop (2014),2014.0,4.0,False,3,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3.25,3.5,0.8660254037844386,0.5981831246150687,4.0,0.75,0,,2024469,225574.0,20260720103410,2026-07-20T10:34:10.604849
109596,Wrinkles (Arrugas) (2011),2011.0,7.0,False,2,Animation,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,1407052,85444.0,20260720103410,2026-07-20T10:34:10.604849
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",2013.0,5.0,False,2,Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,2591814,198375.0,20260720103410,2026-07-20T10:34:10.604849
109673,300: Rise of an Empire (2014),2014.0,4.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,2.125,2.25,1.3768926368215255,0.5981831246150687,3.0,0.875,0,,1253863,53182.0,20260720103410,2026-07-20T10:34:10.604849
109687,Particle Fever (2013),2013.0,5.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,1385956,202141.0,20260720103410,2026-07-20T10:34:10.604849
109723,"Bag Man, The (2014)",2014.0,4.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,2212008,242076.0,20260720103410,2026-07-20T10:34:10.604849
